Zug@Station@Kürzel der Station@Strecke@Fahrweg@Gleis@Durchrutschweg@Ankunftszeit@Abfahrtszeit@Abfahrtszeit Fix@Planhaltezeit@Mindesthaltezeit@Einfahrt auf Hp1 bei Planhalt@Technische Mindestfahrzeit@Regelfahrzeitzuschlag absolut@Mindestfahrzeit@Bauzuschlag@Zuschlag 2@Zuschlag 3@Regelfahrzeit@Fahrzeitüberschuss@Planfahrzeit@Fahrzeitstütze@Verknüpfungen, ankommende Züge@Verknüpfungen, wartende Züge@Haltetyp@Durchfahrgleis bei Ausfall des Betriebshaltes@Fahrweg bei Ausfall des Betriebshaltes@Fahrzeitüberschuss prozentual@Regelfahrzeitzuschlag prozentual@Haltezeitreserve@Fahrzeitreserve@Gesamtreserve@in der Simulation abbaubare Reserven@Zugkonfiguration@Zugkonfigurationsname@Zuglänge@Eingestellte Triebfahrzeugtypen@Ankunftverspätung@Abfahrtverspätung@Wunschankunftszeit@Wunschabfahrtszeit@Wunschgleis@Wunschfahrweg@Geschwindigkeit / Planfahrzeit@Geschwindigkeit / techn.Mindestfahrzeit@Geschwindigkeit an der Station@Mechanische Energie@Anzahl einsteigender Fahrgäste ohne Umsteiger@Anzahl aussteigender Fahrgäste ohne Umsteiger@Anzahl einsteigender Umsteiger@Anzahl aussteigender Umsteiger@Summe der Anzahl einsteigender Fahrgäste@Summe der Anzahl aussteigender Fahrgäste@Differenz Fahrgastzahlen@Anzahl ankommender Fahrgäste@Anzahl abfahrender Fahrgäste@Gattung@Besteller@Traktionist@Qualitätsstufe@LÜ-Klasse@KV-Kodifizierung@Wagenübergang@Lokübergang@Anschlussbeziehungen@Bemerkung@Von Bahnhof@Von Bahnhof Kürzel@Nach Bahnhof@Nach Bahnhof Kürzel@Startbahnhof@Startbahnhof Kürzel@Zielbahnhof@Zielbahnhof Kürzel@Vö. Verkehrstag@Vö. Ankunft@Ankunft drucken@Vö. Abfahrt@Abfahrt drucken
CS 60802 Do@Seelze Rbf Swf@HSR A@1750@HSR B-305-HSR N@X-2@@@14:50:18@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5031/CS@CS 152_2_2@539@152_2_2@@@@@X-2@HSR B-305-HSR N@90@90@77@481,9@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60802 Do@Seelze Rbf N@HSR N@1750@HSR B-HSR W(1750-3)@G-305@@@14:51:04@@@@@125@5@130@0@0@0@130@-13@117@Ja@@@Kein Halt@@@-10,3@4,0@@-8@-8@0@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@14:51:04@14:51:04@G-305@HSR B-HSR W(1750-3)@42@42@42@484,2@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60802 Do@Seelze Rbf W@HSR W@1750@HSR N-170-HGUE@B-170@1-1000@14:53:01@14:58:43@Ja@342@180@@@@@@@@@@@@@@Planhalt@@@@@162@@162@@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@@14:53:01@14:58:43@B-170@HSR N-170-HGUE@42@42@0@490,7@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja

CSQ 60803 Do@Auto1@H814W@1754@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CSQ 60803 Do@Waldheim@HWAM@1754@HMI-HWU@G-1002@@@19:02:09@Ja@@@@155@6@161@0@0@0@161@-3@158@Ja@@@Kein Halt@@@-1,8@4,0@@3@3@3@ 5144/CSQ@CSQ 140_1_2@716@140_1_2@@@19:02:09@19:02:09@G-1002@HMI-HWU@74@80@80@9,8@0@0@0@0@0@0@0@0@0@CSQ 68.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CSQ 60803 Do@Hannover-Wülfel@HWU@1732@HLER-413-HHML(1732-1)@G-413@@@19:04:47@@@@@61@2@63@0@0@0@63@0@63@Ja@@@Kein Halt@@@-0,6@4,0@@2@2@2@ 5144/CSQ@CSQ 140_1_2@716@140_1_2@@@19:04:47@19:04:47@G-413@HLER-413-HHML(1732-1)@58@60@60@41,1@0@0@0@0@0@0@0@0@0@CSQ 68.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CSQ 60803 Do@Han Mess/Laatzen@HHML@1732@HWU(1732-1)-713-HRTN@G-13@@@19:05:50@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5144/CSQ@CSQ 140_1_2@716@140_1_2@@@19:05:50@19:05:50@G-13@HWU(1732-1)-713-HRTN@58@60@58@55,2@0@0@0@0@0@0@0@0@0@CSQ 68.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja

CS 60804 Do@Ronnenberg@HRBG@1760@HHM-1-HLI@G-731@@@17:02:59@Ja@@@@87@3@90@0@0@0@90@8@98@Ja@@@Kein Halt@@@9,2@4,0@@11@11@11@ 5031/CS@CS 152_2_2@539@152_2_2@@@17:02:59@17:02:59@G-731@HHM-1-HLI@79@90@89@8,8@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Empelde@HEMP@1760@HWEZ(1760)-HLIH(1752)@G-653@@@17:04:37@@@@@25@1@26@0@0@0@26@2@28@Ja@@@Kein Halt@@@8,5@4,0@@3@3@3@ 5031/CS@CS 152_2_2@539@152_2_2@@@17:04:37@17:04:37@G-653@HWEZ(1760)-HLIH(1752)@82@90@79@67,5@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Empelde Abzw@HEMA@1760@HWEZ-HLI@G-2@@@17:05:05@@@@@29@1@30@0@0@0@30@3@33@Ja@@@Kein Halt@@@9,6@4,0@@4@4@4@ 5031/CS@CS 152_2_2@539@152_2_2@@@17:05:05@17:05:05@G-2@HWEZ-HLI@78@90@82@97,6@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Hannover-Bornum@HHBO@1760@HWEZ-HLI@G-663@@@17:05:38@@@@@112@4@117@0@0@0@117@-13@104@Ja@@@Kein Halt@@@-11,3@4,0@@-8@-8@0@ 5031/CS@CS 152_2_2@539@152_2_2@@@17:05:38@17:05:38@G-663@HWEZ-HLI@90@90@78@112,1@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Hannover-Linden@HLI@1760@HEMP(1760)-003-HWHN(1760)@G-43@@@17:07:22@@@@@51@2@53@0@0@0@53@1@54@Ja@@@Kein Halt@@@2,9@4,0@@3@3@3@ 5031/CS@CS 152_2_2@539@152_2_2@@@17:07:22@17:07:22@G-43@HEMP(1760)-003-HWHN(1760)@68@68@63@245,0@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Ha-Li/Fischerhof@HLI R@1760@HLI(1760)-133-HWHN(1760)@G-3@@@17:08:16@@@@@196@8@204@0@0@0@204@11@215@Ja@@@Kein Halt@@@5,8@4,0@@19@19@19@ 5031/CS@CS 152_2_2@539@152_2_2@@@17:08:16@17:08:16@G-3@HLI(1760)-133-HWHN(1760)@66@80@60@270,6@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Sbk883 (1760)@H883W@1760@HLI-HWHN@X-2@@@17:09:04@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5031/CS@CS 152_2_2@539@152_2_2@@@@@X-2@HLI-HWHN@66@80@62@287,9@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Waldhausen@HWHN@1750@HLI P(1760)-HMI(1750)@I-1@@@17:11:51@@@@@51@2@53@0@0@0@53@4@57@Ja@@@Kein Halt@@@7,8@4,0@@6@6@6@ 5031/CS@CS 152_2_2@539@152_2_2@@@17:11:51@17:11:51@I-1@HLI P(1760)-HMI(1750)@54@68@60@401,5@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Waldheim@HWAM@1750@HLI-HMI@G-1002@@@17:12:48@@@@@89@4@92@0@0@0@92@8@100@Ja@@@Kein Halt@@@9,0@4,0@@11@11@11@ 5031/CS@CS 152_2_2@539@152_2_2@@@17:12:48@17:12:48@G-1002@HLI-HMI@88@88@54@415,5@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Sbk817 (hwam)@H817M@1750@HWAM-HMI@G-817@@@17:13:30@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5031/CS@CS 152_2_2@539@152_2_2@@@@@G-817@HWAM-HMI@88@88@70@472,1@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Sbk818 (1750)@H818W@1750@HMI-HWAM@X-1@@@17:14:00@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5031/CS@CS 152_2_2@539@152_2_2@@@@@X-1@HMI-HWAM@88@88@77@517,1@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Sbk815 (1750)@H815M@1750@HWAM-HMI@G-815@@@17:14:28@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5031/CS@CS 152_2_2@539@152_2_2@@@@@G-815@HWAM-HMI@88@88@83@562,8@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60804 Do@Auto1@H814W@1750@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja

CS 60806 Do@Ronnenberg@HRBG@1760@HHM-1-HLI@G-731@@@20:03:48@Ja@@@@87@3@90@0@0@0@90@0@90@Ja@@@Kein Halt@@@-0,0@4,0@@3@3@3@ 5031/CS@CS 152_2_2@539@152_2_2@@@20:03:48@20:03:48@G-731@HHM-1-HLI@87@90@89@8,8@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Empelde@HEMP@1760@HWEZ(1760)-HLIH(1752)@G-653@@@20:05:18@@@@@25@1@26@0@0@0@26@0@26@Ja@@@Kein Halt@@@0,5@4,0@@1@1@1@ 5031/CS@CS 152_2_2@539@152_2_2@@@20:05:18@20:05:18@G-653@HWEZ(1760)-HLIH(1752)@87@90@87@83,5@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Empelde Abzw@HEMA@1760@HWEZ-HLI@G-2@@@20:05:44@@@@@29@1@30@0@0@0@30@0@30@Ja@@@Kein Halt@@@-0,7@4,0@@1@1@1@ 5031/CS@CS 152_2_2@539@152_2_2@@@20:05:44@20:05:44@G-2@HWEZ-HLI@87@90@87@107,9@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Hannover-Bornum@HHBO@1760@HWEZ-HLI@G-663@@@20:06:14@@@@@112@4@117@0@0@0@117@-21@96@Ja@@@Kein Halt@@@-18,4@4,0@@-16@-16@0@ 5031/CS@CS 152_2_2@539@152_2_2@@@20:06:14@20:06:14@G-663@HWEZ-HLI@90@90@87@128,8@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Hannover-Linden@HLI@1760@HEMP(1760)-003-HWHN(1760)@G-43@@@20:07:50@@@@@51@2@53@0@0@0@53@-4@49@Ja@@@Kein Halt@@@-7,0@4,0@@-2@-2@0@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:07:50@20:07:50@G-43@HEMP(1760)-003-HWHN(1760)@68@68@63@234,9@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Ha-Li/Fischerhof@HLI R@1760@HLI(1760)-133-HWHN(1760)@G-3@@@20:08:39@@@@@183@7@190@0@0@0@190@-5@185@Ja@@@Kein Halt@@@-2,7@4,0@@2@2@2@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:08:39@20:08:39@G-3@HLI(1760)-133-HWHN(1760)@87@87@60@260,5@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Sbk883 (1760)@H883W@1760@HLI-HWHN@X-2@@@20:09:27@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5031/CS@CS 152_2_2@539@152_2_2@@@@@X-2@HLI-HWHN@87@87@62@277,8@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Waldhausen@HWHN@1760@HLI P(1760)-HH(1760)@G-1001@@@20:11:44@@@@@49@2@51@0@0@0@51@1@52@Ja@@@Kein Halt@@@1,1@4,0@@3@3@3@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:11:44@20:11:44@G-1001@HLI P(1760)-HH(1760)@90@90@87@486,7@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Han Bismarckstr@HHBI@1760@HWHN-722-HH@G-722@@@20:12:36@@@@@199@8@207@0@0@0@207@-27@180@Ja@@@Kein Halt@@@-13,5@4,0@@-19@-19@0@ 5031/CS@CS 152_2_2@539@152_2_2@@@20:12:36@20:12:36@G-722@HWHN-722-HH@90@90@90@528,5@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Hannover Hbf@HH@1705@HHBI(1760)-2A/402-HHZ(1705)@K-2@1-1000@20:15:36@20:20:00@Ja@264@264@@265@11@275@0@0@0@275@-7@268@Ja@@@Planhalt@@@-2,7@4,0@@3@3@3@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:15:36@20:20:00@K-2@HHBI(1760)-2A/402-HHZ(1705)@61@61@0@597,9@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Han-Hainholz@HHZ@1701@HH(1705)-302F/801F/801C-HKUR@G-801@@@20:24:28@@@@@236@9@245@0@0@0@245@-4@241@Ja@@@Kein Halt@@@-1,7@4,0@@5@5@5@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:24:28@20:24:28@G-801@HH(1705)-302F/801F/801C-HKUR@80@80@40@704,1@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Kurve@HKUR@1701@HH-HLTA@G-1000@@@20:28:29@@@@@42@2@44@0@0@0@44@-1@43@Ja@@@Kein Halt@@@-1,5@4,0@@1@1@1@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:28:29@20:28:29@G-1000@HH-HLTA@80@80@80@888,6@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Letter Abzw@HLTA@1701@HKUR-HSR O@G-1000@@@20:29:12@@@@@45@2@47@0@0@0@47@0@47@Ja@@@Kein Halt@@@0,2@4,0@@2@2@2@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:29:12@20:29:12@G-1000@HKUR-HSR O@80@80@80@911,4@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Seelze Rbf Sof@HSR O@1750@HLTA-5-HSR S@G-8@@@20:29:59@@@@@9@0@9@0@0@0@9@0@9@Ja@@@Kein Halt@@@-4,0@4,0@@0@@0@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:29:59@20:29:59@G-8@HLTA-5-HSR S@80@80@80@943,5@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Seelze Rbf Soü@HSR S@1750@HH(1750)-5-HWUN@G-5@@@20:30:08@@@@@29@1@30@0@0@0@30@0@30@Ja@@@Kein Halt@@@-1,4@4,0@@1@1@1@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:30:08@20:30:08@G-5@HH(1750)-5-HWUN@80@80@80@949,8@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Seelze Rbf Sob@HSR B@1750@HLTA-805-HSR N@G-805@@@20:30:38@@@@@56@2@58@0@0@0@58@-1@57@Ja@@@Kein Halt@@@-2,2@4,0@@1@1@1@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:30:38@20:30:38@G-805@HLTA-805-HSR N@83@83@80@970,6@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Seelze Rbf Swf@HSR A@1750@HSR B-305-HSR N@X-2@@@20:30:56@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5031/CS@CS 152_2_2@539@152_2_2@@@@@X-2@HSR B-305-HSR N@83@83@80@983,0@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Seelze Rbf N@HSR N@1750@HSR B-305-HSR W@G-305@@@20:31:35@@@@@106@4@110@0@0@0@110@-25@85@Ja@@@Kein Halt@@@-23,6@4,0@@-21@-21@0@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@0,5@20:31:35@20:31:35@G-305@HSR B-305-HSR W@76@76@76@1015,4@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60806 Do@Seelze Rbf W@HSR W@1750@HSR N-005-HGUE@B-5@1-1000@20:33:00@20:35:54@Ja@174@120@@@@@@@@@@@@@@Planhalt@@@@@54@@54@@ 5031/CS@CS 152_2_2@539@152_2_2@0,5@@20:33:00@20:35:54@B-5@HSR N-005-HGUE@76@76@0@1015,4@0@0@0@0@0@0@0@0@0@CS 69.8@@@@@@@@@@@@@@@@@@@@Ja@@Ja

CS 60807 Do@Auto1@H814W@1754@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60807 Do@Waldheim@HWAM@1754@HMI-HWU@G-1002@@@B 0:45:22@Ja@@@@217@9@226@0@0@0@226@-23@203@Ja@@@Kein Halt@@@-10,6@4,0@@-14@-14@0@ 5089/CS@CS 140_1_2@716@140_1_2@@@B 0:45:22@B 0:45:22@G-1002@HMI-HWU@80@80@80@9,8@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60807 Do@Hannover-Wülfel@HWU@1732@HLER-417-HHML(1732-2)@B-417@1-1000@B 0:48:45@B 0:52:33@Ja@228@228@@89@4@93@0@0@0@93@7@100@Ja@@@Planhalt@@@8,0@4,0@@11@11@11@ 5089/CS@CS 140_1_2@716@140_1_2@@@B 0:48:45@B 0:52:33@B-417@HLER-417-HHML(1732-2)@48@48@0@36,1@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60807 Do@Han Mess/Laatzen@HHML@1732@HWU(1732-2)-715/714-HORX@G-15@@@B 0:54:13@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5089/CS@CS 140_1_2@716@140_1_2@@@B 0:54:13@B 0:54:13@G-15@HWU(1732-2)-715/714-HORX@48@48@48@71,2@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60807 Do@@H993R@1732@@?-0@@@@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@@@@@@@@@@@@@@0,0@0@0@0@0@0@0@0@0@0@@@@@@@@@@@@@@@@@@@@@Ja@@Ja

CS 60808 Do@Ronnenberg@HRBG@1760@HHM-1-HLI@G-731@@@23:42:53@Ja@@@@157@6@164@0@0@0@164@-19@145@Ja@@@Kein Halt@@@-11,8@4,0@@-12@-12@0@ 5032/CS@CS 185_2_2@539@185_2_2@@@23:42:53@23:42:53@G-731@HHM-1-HLI@90@90@89@7,7@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Empelde@HEMP@1760@HWEZ(1760)-HLIH(1752)@B-653@@23:45:18@23:46:12@@54@54@@81@3@85@0@0@0@85@-11@74@Ja@@@Betriebshalt Typ 1@G-653@HWEZ(1760)-HLIH(1752)@-13,1@4,0@@-7@-7@0@ 5032/CS@CS 185_2_2@539@185_2_2@@@23:45:18@23:46:12@B-653@HWEZ(1760)-HLIH(1752)@36@36@0@40,9@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Empelde Abzw@HEMA@1752@HWEZ(1760)-HLIH(1752)@G-1000@@@23:47:26@@@@@127@5@132@0@0@0@132@-6@126@Ja@@@Kein Halt@@@-5,0@4,0@@-1@-1@0@ 5032/CS@CS 185_2_2@539@185_2_2@0,5@0,5@23:47:26@23:47:26@G-1000@HWEZ(1760)-HLIH(1752)@60@60@36@74,3@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Han-Linden Hafen@HLIH@1750@HEMA-544-HAHM@G-544@@@23:49:32@@@@@164@7@171@0@0@0@171@36@207@Ja@@@Kein Halt@@@21,9@4,0@@43@43@43@ 5032/CS@CS 185_2_2@539@185_2_2@0,5@0,5@23:49:32@23:49:32@G-544@HEMA-544-HAHM@65@80@60@175,6@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Sbk993 (1750)@H993S@1750@HLI-HAHM@X-2@@@23:51:16@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5032/CS@CS 185_2_2@539@185_2_2@@@@@X-2@HLI-HAHM@65@80@65@199,9@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Ahlem@HAHM@1750@HWHN-HSR O@G-2@@@23:52:59@@@@@139@6@145@0@0@0@145@20@165@Ja@@@Kein Halt@@@14,7@4,0@@26@26@26@ 5032/CS@CS 185_2_2@539@185_2_2@@@23:52:59@23:52:59@G-2@HWHN-HSR O@58@83@65@223,8@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Sbk989 (1750)@H989S@1750@HAHM-HSR O@X-2@@@23:54:23@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5032/CS@CS 185_2_2@539@185_2_2@@@@@X-2@HAHM-HSR O@58@83@58@251,3@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Seelze Rbf Sof@HSR O@1750@HAHM-811-HSR B@G-8@@@23:55:44@@@@@107@4@111@0@0@0@111@8@119@Ja@@@Kein Halt@@@7,4@4,0@@12@12@12@ 5032/CS@CS 185_2_2@539@185_2_2@@@23:55:44@23:55:44@G-8@HAHM-811-HSR B@32@40@40@271,3@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Seelze Rbf Soü@HSR S@1750@HSR O-811-HSR S@X-3@@@23:55:50@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5032/CS@CS 185_2_2@539@185_2_2@@@@@X-3@HSR O-811-HSR S@32@40@36@271,3@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Seelze Rbf Sob@HSR B@1750@HSR O-811-HSR N@B-811@1-1000@23:57:43@B 0:13:31@Ja@948@180@@154@6@160@0@0@0@160@-2@158@Ja@@@Planhalt@@@-1,5@4,0@768@4@772@4@ 5032/CS@CS 185_2_2@539@185_2_2@@@23:57:43@B 0:13:31@B-811@HSR O-811-HSR N@38@40@0@278,7@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Seelze Rbf Swf@HSR A@1750@HSR B-305-HSR N@X-2@@@B 0:14:47@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5032/CS@CS 185_2_2@539@185_2_2@@@@@X-2@HSR B-305-HSR N@38@40@34@307,8@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Seelze Rbf N@HSR N@1750@HSR B-305-HSR W@G-305@@@B 0:16:09@@@@@70@3@73@0@0@0@73@-14@59@Ja@@@Kein Halt@@@-19,8@4,0@@-11@-11@0@ 5032/CS@CS 185_2_2@539@185_2_2@@@B 0:16:09@B 0:16:09@G-305@HSR B-305-HSR W@47@47@38@326,8@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CS 60808 Do@Seelze Rbf W@HSR W@1750@HSR N-005-HGUE@G-5@@@B 0:17:08@@@@@@@@@@@@@@@@@Kein Halt@@@@@@@@@ 5032/CS@CS 185_2_2@539@185_2_2@@@B 0:17:08@B 0:17:08@G-5@HSR N-005-HGUE@47@47@47@352,1@0@0@0@0@0@0@0@0@0@CS 69.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja

CSQ 60810 Do@Ronnenberg@HRBG@1760@HHM-1-HLI@G-731@@@ 2:17:18@Ja@@@@87@3@90@0@0@0@90@0@90@Ja@@@Kein Halt@@@-0,0@4,0@@3@3@3@ 5109/CSQ@CSQ 152_2_2@539@152_2_2@@@ 2:17:18@ 2:17:18@G-731@HHM-1-HLI@87@90@89@8,8@0@0@0@0@0@0@0@0@0@CSQ 68.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CSQ 60810 Do@Empelde@HEMP@1760@HWEZ(1760)-HLIH(1752)@G-653@@@ 2:18:48@@@@@25@1@26@0@0@0@26@2@28@Ja@@@Kein Halt@@@8,5@4,0@@3@3@3@ 5109/CSQ@CSQ 152_2_2@539@152_2_2@@@ 2:18:48@ 2:18:48@G-653@HWEZ(1760)-HLIH(1752)@79@90@87@83,5@0@0@0@0@0@0@0@0@0@CSQ 68.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
CSQ 60810 Do@Empelde Abzw@HEMA@1760@HWEZ-HLI@G-2@@@ 2:19:16@@@@@29@1@30@0@0@0@30@0@30@Ja@@@Kein Halt@@@-0,7@4,0@@1@1@1@ 5109/CSQ@CSQ 152_2_2@539@152_2_2@@@ 2:19:16@ 2:19:16@G-2@HWEZ-HLI@90@90@79@95,6@0@0@0@0@0@0@0@0@0@CSQ 68.3@@@@@@@@@@@@@@@@@@@@Ja@@Ja
